INDEX;NOME_STR;INSTITUICAO_ENSINO_ALUNO_2020_STR;IDADE_ALUNO_2020_INT;ANOS_PM_2020_INT;SINALIZADOR_INGRESSANTE_2020_STR;ANO_INGRESSO_2020_DATE;FASE_TURMA_2020_STR;FASE_2020_STR;TURMA_2020_STR;PONTO_VIRADA_2020_STR;INDE_2020_NUM;INDE_CONCEITO_2020_STR;PEDRA_2020_STR;DESTAQUE_IEG_2020_STR;DESTAQUE_IDA_2020_STR;DESTAQUE_IPV_2020_STR;IAA_2020_NUM;IEG_2020_NUM;IPS_2020_NUM;IDA_2020_NUM;IPP_2020_NUM;IPV_2020_NUM;IAN_2020_NUM;FASE_2021_STR;TURMA_2021_STR;INSTITUICAO_ENSINO_ALUNO_2021_STR;SINALIZADOR_INGRESSANTE_2021_STR;ANO_INGRESSO_2021_DATE;PEDRA_2021_STR;INDE_2021_NUM;IAA_2021_NUM;IEG_2021_NUM;IPS_2021_NUM;IDA_2021_NUM;IPP_2021_NUM;REC_AVA_1_2021_STR;REC_AVA_2_2021_STR;REC_AVA_3_2021_STR;REC_AVA_4_2021_STR;PONTO_VIRADA_2021_STR;IPV_2021_NUM;IAN_2021_NUM;NIVEL_IDEAL_2021_STR;DEFASAGEM_2021_NUM;SINALIZADOR_INGRESSANTE_2022_STR;ANO_INGRESSO_2022_DATE;BOLSISTA_2022_STR;INDE_2022_NUM;CG_2022_INT;CF_2022_INT;CT_2022_INT;PEDRA_2022_STR;DESTAQUE_IEG_2022_STR;DESTAQUE_IDA_2022_STR;DESTAQUE_IPV_2022_STR;IAA_2022_NUM;IEG_2022_NUM;IPS_2022_NUM;IDA_2022_NUM;NOTA_PORT_2022_NUM;NOTA_MAT_2022_NUM;NOTA_ING_2022_NUM;QTD_AVAL_2022_INT;IPP_2022_NUM;REC_AVA_1_2022_STR;REC_AVA_2_2022_STR;REC_AVA_3_2022_STR;REC_AVA_4_2022_STR;INDICADO_BOLSA_2022_STR;PONTO_VIRADA_2022_STR;IPV_2022_NUM;IAN_2022_NUM;NIVEL_IDEAL_2022_STR
1097;ALUNO-1097;Rede Decisão/União;12;3;Veterano;2017;3B;3;B;Não;8;B;Ametista;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.583;7.4;7.5;6.667;7.969;7.5;10;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Veterano;2017;Sim;8.15;100;10;3;Topázio;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.167;9.692;5.625;6.678;8.333;5.667;6.033;4;7.969;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase + Bolsa;Não;Não;8;10;Fase 4 (9º ano)
251;ALUNO-251;Escola Pública;9;1;Veterano;2019;1N;1;N;Não;9;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.5;8.9;7.5;10;7.292;7.333;10;2;N;Escola Pública;Veterano;2019;Ametista;7.976;9;6.7;7.5;7.3;8.5;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.4;10;Nível 2 (5o e 6o ano);0;Veterano;2019;Não;8.012;139;18;1;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8;7.907;7.5;7.833;9.333;6.333;null;3;6.25;Promovido de Fase;Promovido de Fase;Promovido de Fase;;Não;Sim;8.444;10;Fase 2 (5º e 6º ano)
284;ALUNO-284;Escola Pública;14;0;Ingressante;2020;3A;3;A;Não;8;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.917;9.9;7.5;7.667;7.969;7.75;5;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
285;ALUNO-285;Escola Pública;11;0;Ingressante;2020;2D;2;D;Não;5;D;Quartzo;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.5;0;7.5;1;8.125;7;10;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
286;ALUNO-286;Escola Pública;12;0;Ingressante;2020;1G;1;G;Não;7;C;Ágata;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8;6;6.875;7.5;7.188;7.75;5;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
287;ALUNO-287;Escola Pública;11;1;Veterano;2019;2H;2;H;Sim;8;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;7.417;8.5;7.5;7.5;8.438;8.833;10;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
1342;ALUNO-1342;;;;;;;;;;;;;;;;;;;;;;;;;;;2018;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;8.15;99;13;1;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.917;9.667;7.5;7.75;6;9.5;null;3;6.25;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;;Não;Não;7.5;10;Fase 2 (5º e 6º ano)
289;ALUNO-289;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.189;434;110;6;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.5;8.016;6.875;7.333;7.333;7.333;null;3;6.042;Mantido na Fase + Bolsa;Mantido na Fase atual;Mantido na Fase atual;;Sim;Não;7.389;5;Fase 2 (5º e 6º ano)
290;ALUNO-290;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.175;439;68;5;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9;8.119;7.5;4.5;5;4;null;3;6.458;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;6.778;10;Fase 2 (5º e 6º ano)
291;ALUNO-291;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;6.644;610;104;17;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10;10;6.875;2;1;3;null;3;6.458;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.056;5;Fase 3 (7º e 8º ano)
591;ALUNO-591;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;8.151;98;22;2;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8;9.63;7.5;7.75;7;8.5;null;3;6.25;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.5;10;Fase 1 (4º ano)
293;ALUNO-293;Escola Pública;14;1;Veterano;2019;5F;5;F;Não;4;D;Quartzo;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;6.667;1.3;4.375;0;7.188;6.667;10;5;F;Escola Pública;Veterano;2019;Quartzo;3.08;0;3.9;0;0;5.9;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;3.5;10;Nível 5 (1o EM);0;Veterano;2019;Não;3.846;857;60;5;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.083;2.683;5;0.722;0.333;1.833;0;4;5.312;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Alocado em Fase anterior;Não;Não;4.625;5;Fase 6 (2º EM)
433;ALUNO-433;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;8.264;69;7;1;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7;10;7.5;7.5;8;7;null;3;6.25;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;;Não;Sim;8.444;10;Fase 2 (5º e 6º ano)
295;ALUNO-295;Escola Pública;9;3;Veterano;2017;1D;1;D;Não;8;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9;8.9;4.375;7.25;4.688;7.75;10;1;A;Escola Pública;Veterano;2017;Ágata;6.771;9;7.1;7.5;6.9;7.5;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;5.3;5;Nível 2 (5o e 6o ano);-1;Veterano;2017;Não;7.721;229;36;5;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9;8.167;7.5;6.5;6;7;null;3;6.042;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.667;10;Fase 2 (5º e 6º ano)
296;ALUNO-296;Escola Pública;10;0;Ingressante;2020;2B;2;B;Não;8;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9;8.9;7.5;5;7.5;7.667;10;2;B;Escola Pública;Veterano;2020;Ametista;7.221;9.5;7.9;7.5;3.6;7.3;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.4;10;Nível 2 (5o e 6o ano);0;Veterano;2020;Não;6.823;548;86;8;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10;6.99;7.5;5.25;4;6.5;null;3;6.25;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;;Não;Não;7.5;5;Fase 3 (7º e 8º ano)
297;ALUNO-297;Escola Pública;15;1;Veterano;2019;3J;3;J;Não;7;C;Ágata;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.333;8.7;4.375;6;8.125;8.389;5;3;J;Escola Pública;Veterano;2019;Quartzo;4.894;8.8;3.3;5.6;2.8;7.7;Mantido na Fase atual;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Não;6.1;2.5;Nível 6 (2o EM);-3;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
298;ALUNO-298;Escola Pública;11;2;Veterano;2018;1G;1;G;Não;6;C;Ágata;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.5;6.6;5;6.5;5;6.833;5;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;5.539;786;181;8;Quartzo;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9;8.505;5;4.25;0.5;8;null;2;4.375;Mantido na Fase atual;Promovido de Fase;;;Não;Não;4.5;2.5;Fase 4 (9º ano)
299;ALUNO-299;Estácio;19;4;Veterano;2016;8A;8;A;;8;B;Ametista;Seu destaque em 2020: O seu bom engajamento nas ações de voluntariado.;Seu destaque em 2020: As suas boas notas na Faculdade.;;5.833;10;5.625;9.2;0;0;10;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
300;ALUNO-300;UNISA;18;1;Veterano;2019;8A;8;A;;7;C;Ágata;Ponto a melhorar em 2021: Melhorar o seu engajamento nas ações de voluntariado.;Seu destaque em 2020: As suas boas notas na Faculdade.;;9.167;0;7.5;8.4;0;0;10;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
799;ALUNO-799;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.897;171;26;1;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.5;8.603;7.5;5.917;4.333;7.5;null;3;6.042;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;;Não;Sim;8.444;10;Fase 2 (5º e 6º ano)
302;ALUNO-302;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;7.873;179;49;2;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10;8.271;7.5;7.033;7.2;6.867;null;2;5.625;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.5;10;ALFA  (2º e 3º ano)
303;ALUNO-303;;;;;;;;;;;;;;;;;;;;;;;ALFA;M;Escola Pública;Ingressante;2021;Ametista;7.767;8.5;8.3;7.5;6.8;7.5;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7;10;ALFA  (2o e 3o ano);0;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
342;ALUNO-342;Rede Decisão/União;11;4;Veterano;2016;2B;2;B;Não;8;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9;9.2;5.625;8;5.312;8.5;10;2;B;Rede Decisão;Veterano;2016;Ametista;7.392;8.5;6.7;7.5;7.6;7.5;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.4;5;Nível 3 (7o e 8o ano);-1;Veterano;2016;Sim;7.025;481;61;13;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;0;8.826;4.375;6.278;6.167;5.333;7.333;4;8.75;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Promovido de Fase + Bolsa;Não;Sim;8.458;10;Fase 3 (7º e 8º ano)
305;ALUNO-305;Rede Decisão/União;13;2;Veterano;2018;2J;2;J;Não;7;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.5;8.3;7.5;6.5;6.458;8.278;5;3;J;Rede Decisão;Veterano;2018;Ametista;7.315;7.9;7.8;5.6;7.5;7.5;Promovido de Fase + Bolsa;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.3;5;Nível 4 (9o ano);-1;Veterano;2018;Sim;6.917;522;44;5;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.917;8.301;6.25;5.944;4.667;8.167;5;4;7.344;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não;Não;7.083;5;Fase 5 (1º EM)
306;ALUNO-306;Escola Pública;17;1;Veterano;2019;7B;7;B;Não;4;D;Quartzo;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;6.667;1.4;4.375;0;5.156;4.958;10;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
307;ALUNO-307;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;6.1;708;98;10;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;5.417;5.365;5;5.333;4.333;3.333;8.333;3;7.188;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;;Não;Não;6;10;Fase 3 (7º e 8º ano)
1203;ALUNO-1203;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;8.155;96;26;2;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;10;8.671;8.125;8.133;8.5;7.767;null;2;5.312;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;7.25;10;ALFA  (2º e 3º ano)
309;ALUNO-309;Escola Pública;9;1;Veterano;2019;1G;1;G;Não;8.2;B;Ametista;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.5;6.5;7.5;10;7.5;7.75;10;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
310;ALUNO-310;;;;;;;;;;;;;;;;;;;;;;;ALFA;L;Escola Pública;Ingressante;2021;Ametista;7.165;9;8.3;7.5;4.6;6.6;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;6.3;10;ALFA  (2o e 3o ano);0;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
311;ALUNO-311;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Veterano;2021;Não;7.48;323;96;6;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.5;8.519;8.125;8.817;8.5;9.133;null;2;5;Mantido na Fase atual;Mantido na Fase atual;;;Não;Não;6.75;5;Fase 1 (4º ano)
312;ALUNO-312;Escola Pública;11;1;Veterano;2019;2J;2;J;Não;9;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;10;9.1;7.5;8.5;5.833;8.278;10;2;J;Rede Decisão;Veterano;2019;Ametista;7.946;9;9.6;4.4;7.8;8.8;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.8;5;Nível 3 (7o e 8o ano);-1;Veterano;2019;Sim;7.278;404;48;3;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.083;8.19;5;6.778;6.333;7.333;6.667;4;7.344;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Não;Não;6.708;10;Fase 3 (7º e 8º ano)
313;ALUNO-313;Escola Pública;8;0;Ingressante;2020;0F;ALFA;F;Não;7.9;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;7.5;10;7.5;6.5;7.5;6.75;10;ALFA;P;Escola Pública;Veterano;2020;Ametista;7.375;9.5;8.3;5;6.3;8.1;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não avaliado;Não;8.4;5;Nível 2 (5o e 6o ano);-2;Veterano;2020;Não;7.074;464;118;9;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.5;8.744;5;6.833;6.333;7.333;null;3;5.417;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.333;5;Fase 3 (7º e 8º ano)
314;ALUNO-314;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;6.408;660;120;15;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;6.417;8.671;5.625;4.667;4.167;5.167;null;3;6.25;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;;Não;Não;7.056;5;Fase 3 (7º e 8º ano)
315;ALUNO-315;Escola Pública;13;1;Veterano;2019;4A;4;A;Sim;9;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.167;10;9.375;8.667;8.958;9.889;10;5;A;Rede Decisão;Veterano;2019;Topázio;8.909;8.8;9.2;7.5;8.2;8.6;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Sim;9.8;10;Nível 4 (9o ano);1;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
316;ALUNO-316;Escola Pública;11;0;Ingressante;2020;2M;2;M;Não;6;C;Ágata;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;7.417;7.7;7.5;0;8.125;7.917;10;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Ingressante;2022;Não;5.672;764;111;12;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;6.667;5.095;7.5;3;3;4.167;1.833;3;6.25;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;;Não;Não;5.056;10;Fase 3 (7º e 8º ano)
197;ALUNO-197;Escola Pública;12;1;Veterano;2019;3F;3;F;Não;9;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.333;9.6;7.5;8.667;8.958;8.5;10;3;G;Rede Decisão;Veterano;2019;Ametista;7.751;8.3;7.2;7.5;6;8.1;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.6;10;Nível 3 (7o e 8o ano);0;Veterano;2019;Sim;8.355;53;5;2;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10;8.751;5.625;7.689;6.5;7.5;9.067;4;8.125;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Promovido de Fase + Bolsa;Não;Sim;8.458;10;Fase 4 (9º ano)
318;ALUNO-318;Escola Pública;9;0;Ingressante;2020;0B;ALFA;B;Não;8.3;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9;10;7.5;10;7.5;7;5;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
319;ALUNO-319;Escola Pública;11;1;Veterano;2019;2B;2;B;Não;7;C;Ágata;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9;9.5;7.5;2;7.5;7.417;10;2;B;Escola Pública;Veterano;2019;Ametista;7.821;7.5;9.6;6.9;8.2;7.3;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8;5;Nível 3 (7o e 8o ano);-1;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
770;ALUNO-770;;;;;;;;;;;;;;;;;;;;;;;;;;;null;;null;null;null;null;null;null;;;;;;null;null;;null;Veterano;2021;Não;8.465;39;10;1;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.167;8.837;7.5;7.556;6.667;7.5;8.5;4;8.281;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;Sim;Sim;8.458;10;Fase 3 (7º e 8º ano)
321;ALUNO-321;Escola Pública;16;1;Veterano;2019;6A;6;A;Não;5;D;Quartzo;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;4.583;2;7.5;2;6.406;6.333;10;7;A;Rede Decisão;Veterano;2019;Ametista;7.891;8.3;7.5;5.6;7.6;8.3;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não;8.3;10;Nível 7 (3o EM);0;;null;;null;null;null;null;;;;;null;null;null;null;null;null;null;null;null;;;;;;;null;null;
